,Distance,Velocity,Predicted SoC,Acceleration,Power Output
271,54200.0,24.01441495152959,0.7308690195195208,-0.0010105321309721545,3164.5253208396934
272,54400.0,24.00599890530892,0.7289818141673146,-0.0009132787766356431,3320.3841509943095
273,54600.0,23.998390150678564,0.7275053703573462,-0.0008066061163511576,2770.19964181086
274,54800.0,23.991667982139035,0.7258533452103091,-0.0006508782257200833,3005.3746689368904
275,55000.0,23.986242113239843,0.7237912029373573,-0.0004892455152674177,3554.4606647501546
276,55200.0,23.982162728791394,0.7214948378593273,-0.00036590489982153056,3868.1016468649614
277,55400.0,23.97911125337644,0.7193158980029486,-0.0002730871204285673,3711.2641278264523
278,55600.0,23.976833544936433,0.7166684398061373,-0.00019017951622044718,4338.493898271621
279,55800.0,23.97524718436998,0.7141382310636821,-9.177050157269557e-05,4182.073711913663
280,56000.0,23.974481640633417,0.7123108118229718,6.114224215297438e-05,3242.46340733989
281,56200.0,23.974991701648037,0.7108927771631229,0.00026988271589975017,2695.511672863989
282,56400.0,23.97724307023459,0.7100597188212564,0.0004882911492502415,1913.7051594393402
283,56600.0,23.981316025142874,0.7105734590582911,0.0006908643616131307,112.33871309906178
284,56800.0,23.987077713624764,0.7116309243889842,0.011665296087889911,-614.918386197103
285,57000.0,24.084340883629537,0.7128702154831317,0.010755757260095122,-864.3430739459264
286,57200.0,24.17365831450352,0.7140703947600476,0.009826925566450003,-817.0933551414591
287,57400.0,24.25496107338759,0.7150842708488102,0.00890860494534376,-569.7240963360709
288,57600.0,24.32841907580111,0.7154721960177012,-0.002992868458140463,276.5288663389216
289,57800.0,24.30381518806952,0.7149818456965416,-0.002650472940462361,1468.8009375846602
290,58000.0,24.282004020399324,0.7146679478465374,-0.0023274198644788885,1229.7866908735691
291,58200.0,24.26283410458411,0.7141786552251684,-0.0020079640814063154,1467.5768710589425
292,58400.0,24.246282335959297,0.7139238636902666,-0.0016758506346476968,1150.5238966314355
293,58600.0,24.232458768193922,0.7144307167466438,-0.001334322800567085,121.11935920661193
294,58800.0,24.221446078038696,0.7155204397891323,0.009909382591382576,-665.6847557003397
295,59000.0,24.3032692900753,0.71649691435402,0.00918969021072473,-516.4160333115358
296,59200.0,24.37889442594521,0.7178406169236164,0.008466190421460391,-1019.4292471061419
297,59400.0,24.448349506832308,0.7192936665060355,0.00769668654108404,-1173.1488010422286
298,59600.0,24.51131233824089,0.720671856102107,0.006931882132476468,-1075.2060145484945
299,59800.0,24.5678730155055,0.722086212137967,0.006219253424244976,-1128.4779099904401
300,60000.0,24.618502171886437,0.7232046849067889,0.005538164123991224,-725.3586032048607
301,60200.0,24.663494057138625,0.7241384982672837,0.004843904901107103,-473.37881689267346
302,60400.0,24.702774013902943,0.7248879499902348,0.004176480888689048,-220.64460957206347
303,60600.0,24.73658787534489,0.725448057672796,-0.007721732829708673,39.94640562364536
304,60800.0,24.674156202321747,0.7253080046655102,-0.007157743010589589,1006.5450380789734
305,61000.0,24.616138064218884,0.7255224355971671,-0.006621740583930783,519.8346314609704
306,61200.0,24.562338068730917,0.7259739961891524,-0.006128478879117163,196.13029794955895
307,61400.0,24.512436639461697,0.7260175702184405,-0.005622981826695088,756.0873775850994
308,61600.0,24.466558035801032,0.7262978299878019,-0.005183227382144161,433.72698234047215
309,61800.0,24.424188141559597,0.7266971694346226,-0.004733383520870534,272.7601695267764
310,62000.0,24.385428339240384,0.7270396534375474,-0.004322116546913726,351.64924240146604
311,62200.0,24.349979984700237,0.7270321553121708,-0.003947277378863156,828.5203230537545
312,62400.0,24.3175587886143,0.7272608667791396,-0.003643723672121041,508.65304773567095
