,latitude,longitude,distances,altitude,gradient
400,-26.181894858385284,27.94521,80000.0,1688,0.053000000000000005
401,-26.18009979302189,27.945306376180493,80200.0,1699,0.061
402,-26.17830613419725,27.945254904761644,80400.0,1717,0.052000000000000005
403,-26.176546367192465,27.94485439499776,80600.0,1732,0.05399999999999999
404,-26.17483060742671,27.944253904331337,80800.0,1739,0.043
405,-26.1731174468115,27.94364340688313,81000.0,1742,0.019
406,-26.17140544786869,27.943028878722092,81200.0,1742,-0.001999999999999999
407,-26.169683256489666,27.942451085496554,81400.0,1736,-0.016
408,-26.168035773546226,27.941659032564555,81600.0,1730,-0.027000000000000003
409,-26.166593938250642,27.940469380720614,81800.0,1723,-0.033
410,-26.16540537018136,27.93897305527204,82000.0,1715,-0.037
411,-26.164332869171293,27.937364303756944,82200.0,1709,-0.036
412,-26.163259793399174,27.935756035295537,82400.0,1699,-0.036
413,-26.16218482302106,27.934149359139006,82600.0,1694,-0.034999999999999996
414,-26.161106792733047,27.932545248493405,82800.0,1687,-0.036
415,-26.16002573269725,27.93094367807,83000.0,1680,-0.031000000000000007
416,-26.158912164312323,27.929370234731888,83200.0,1673,-0.033999999999999996
417,-26.157527857652358,27.92810681850605,83400.0,1668,-0.03200000000000001
418,-26.155888416846224,27.92728851829089,83600.0,1660,-0.034999999999999996
419,-26.154121305279695,27.926961860682333,83800.0,1655,-0.031000000000000007
420,-26.152333553107063,27.92710445534123,84000.0,1645,-0.036
421,-26.15064380396291,27.92777122858042,84200.0,1642,-0.038000000000000006
422,-26.14899736394485,27.92857791806718,84400.0,1632,-0.04
423,-26.147355837085737,27.92939685894701,84600.0,1622,-0.039
424,-26.14571337705677,27.930213529335838,84800.0,1615,-0.039
425,-26.144075436775218,27.931041378700556,85000.0,1606,-0.026000000000000002
426,-26.142430711498267,27.931852044848508,85200.0,1603,-0.020999999999999998
427,-26.14079538223766,27.932684453415323,85400.0,1606,-0.018000000000000002
428,-26.13917340000404,27.933549841461197,85600.0,1601,-0.007000000000000001
429,-26.1375659573065,27.934448673428335,85800.0,1597,-0.005
430,-26.136016464611348,27.935465690259104,86000.0,1599,-0.01
431,-26.134442998915908,27.936432604881865,86200.0,1598,-0.006
432,-26.132895774230985,27.937454220597385,86400.0,1596,-0.004
433,-26.13134647896779,27.938471786992835,86600.0,1595,-0.011
434,-26.129797781610428,27.939490589791248,86800.0,1593,-0.011
435,-26.12824908425307,27.94050939258966,87000.0,1588,-0.009
436,-26.126700386895713,27.941528195388074,87200.0,1587,-0.015000000000000003
437,-26.125180946978478,27.942598982755662,87400.0,1587,-0.025
438,-26.12377237711709,27.94384116035267,87600.0,1580,-0.028000000000000004
439,-26.122477235627883,27.945230660042828,87800.0,1568,-0.032999999999999995
440,-26.121204520083495,27.94664616490607,88000.0,1560,-0.045
441,-26.119948341522186,27.948079815079577,88200.0,1554,-0.049
442,-26.11869257197995,27.949513878820174,88400.0,1542,-0.026000000000000002
443,-26.117424517607947,27.950934542737755,88600.0,1531,-0.019
444,-26.11614827073135,27.952346060020627,88800.0,1542,-0.015
445,-26.114873102423793,27.953758775084676,89000.0,1541,0.013000000000000001
446,-26.113599796979965,27.955173558911152,89200.0,1539,0.019
447,-26.11223228108269,27.95647283675533,89400.0,1555,0.008
448,-26.11075357566997,27.95761050154041,89600.0,1550,0.0009999999999999996
449,-26.109181009060947,27.95858152483526,89800.0,1550,-0.003
450,-26.10757848919076,27.959491055166037,90000.0,1542,-0.028000000000000004
451,-26.105980171316823,27.96040961496073,90200.0,1536,-0.032
452,-26.104389444867095,27.96134444946199,90400.0,1527,-0.044
453,-26.102790332756484,27.962261346486645,90600.0,1518,-0.034999999999999996
454,-26.101192761176446,27.9631815593189,90800.0,1506,-0.026000000000000002
455,-26.099606349880094,27.964125371079945,91000.0,1507,-0.013000000000000001
456,-26.09801339946953,27.965054809404368,91200.0,1510,-0.011
457,-26.096416000532525,27.965975304046832,91400.0,1514,0.003999999999999999
458,-26.094748102085944,27.966721817037666,91600.0,1507,-0.002000000000000001
459,-26.09301683585075,27.967261373615365,91800.0,1510,-0.012000000000000002
460,-26.091262050384312,27.967700753093368,92000.0,1505,-0.009000000000000003
461,-26.089508558756478,27.968146669880603,92200.0,1498,0.0029999999999999983
462,-26.087754892720405,27.968591727892694,92400.0,1505,-0.007000000000000002
463,-26.086002418252423,27.96904243766224,92600.0,1510,-0.006000000000000002
464,-26.084245295364806,27.96947024856498,92800.0,1503,-0.004000000000000002
465,-26.082488899681227,27.96990171857634,93000.0,1499,-0.019
466,-26.08073403135103,27.970340827037603,93200.0,1494,-0.03
467,-26.078982984701554,27.970797934118863,93400.0,1486,-0.028999999999999998
468,-26.077224625997037,27.971218640655298,93600.0,1480,-0.035
469,-26.07548664307122,27.971730174925074,93800.0,1474,-0.032
470,-26.073768793316617,27.972323561548937,94000.0,1464,-0.021
471,-26.07201381339161,27.97271190357181,94200.0,1462,-0.021
472,-26.07040821677865,27.97284630006108,94400.0,1465,-0.0020000000000000018
473,-26.069176867282263,27.97144414951614,94600.0,1459,0.013000000000000001
474,-26.06882992328146,27.96949463156475,94800.0,1472,0.019999999999999997
475,-26.068633900082723,27.967505100744518,95000.0,1477,0.033999999999999996
476,-26.06837510508772,27.965524588491242,95200.0,1482,0.046
477,-26.067847124112966,27.963610961842154,95400.0,1499,0.051000000000000004
478,-26.066954321415462,27.961893622005242,95600.0,1505,0.052000000000000005
479,-26.065792327981114,27.960366253224624,95800.0,1523,0.05499999999999999
480,-26.06466888937327,27.958804522577747,96000.0,1529,0.043
481,-26.063449720940323,27.957333929849508,96200.0,1537,0.036
482,-26.06201170768231,27.956147391048944,96400.0,1542,0.009999999999999998
483,-26.060464325066857,27.95513536320012,96600.0,1541,0.000999999999999998
484,-26.0587360509287,27.95467,96800.0,1533,-0.016000000000000004
485,-26.056958391562116,27.95496379488028,97000.0,1530,-0.023
486,-26.055183776580787,27.955287160095963,97200.0,1521,-0.031000000000000007
487,-26.053411393841508,27.955626712401433,97400.0,1519,-0.028000000000000004
488,-26.051639452297092,27.955970407959615,97600.0,1510,-0.028000000000000004
489,-26.049867237393837,27.956312344152153,97800.0,1505,-0.026000000000000002
490,-26.048093144394752,27.956641371121048,98000.0,1502,-0.019000000000000003
491,-26.046310717573157,27.956822004926433,98200.0,1495,-0.018000000000000006
492,-26.044703782714738,27.955972161315835,98400.0,1500,-0.020000000000000007
493,-26.04323710706051,27.954813831240408,98600.0,1492,-0.030000000000000006
494,-26.041773995573884,27.953649726140984,98800.0,1485,-0.03300000000000001
495,-26.040561222798004,27.952188172316923,99000.0,1472,-0.046000000000000006
496,-26.03954054914808,27.950539872450406,99200.0,1462,-0.05000000000000001
497,-26.038378300861154,27.949025704757815,99400.0,1454,-0.037000000000000005
498,-26.036839589043055,27.94800383561722,99600.0,1442,-0.011000000000000005
499,-26.035098258311447,27.947512105059783,99800.0,1448,-0.0030000000000000035
500,-26.033339396910872,27.947093678249598,100000.0,1461,0.005999999999999997
501,-26.03158077174913,27.946675192937285,100200.0,1459,0.022
502,-26.02985086422755,27.94614380768075,100400.0,1460,0.015999999999999997
503,-26.028197428324354,27.945358714162175,100600.0,1464,-0.0010000000000000037
504,-26.02655410661101,27.944546989246927,100800.0,1464,-0.0010000000000000037
505,-26.024923040247337,27.94370340412779,101000.0,1460,-0.007000000000000004
506,-26.023274399669212,27.9429036492821,101200.0,1458,-0.013000000000000006
507,-26.02161878029004,27.94212152750581,101400.0,1453,-0.013000000000000006
508,-26.01996650346561,27.94133076921641,101600.0,1451,-0.020000000000000004
509,-26.018308335181903,27.94055538546857,101800.0,1451,-0.023000000000000003
510,-26.016655005082082,27.939767729582766,102000.0,1440,-0.028000000000000004
511,-26.015001474988583,27.93898020593517,102200.0,1435,-0.04
512,-26.013380338496315,27.9381149714501,102400.0,1425,-0.048
513,-26.01184893913184,27.937066836174928,102600.0,1411,-0.030000000000000006
514,-26.01041476352586,27.93585951148238,102800.0,1403,-0.015000000000000003
515,-26.00907060851307,27.934529894977512,103000.0,1410,0.005999999999999998
516,-26.00779436523939,27.933120006981035,103200.0,1420,0.031
517,-26.006523452473203,27.931703847041568,103400.0,1431,0.049
518,-26.005216383196238,27.930329212203503,103600.0,1442,0.053000000000000005
519,-26.00385898009149,27.929018466531296,103800.0,1452,0.047
520,-26.00235736651962,27.92792138324063,104000.0,1463,0.037
521,-26.00073946192311,27.927050664510503,104200.0,1467,0.021
522,-25.999036013380096,27.926413582820555,104400.0,1468,0.0009999999999999996
523,-25.997297906889905,27.925898829516786,104600.0,1463,-0.024
524,-25.995558921986596,27.925387787617638,104800.0,1453,-0.026000000000000002
525,-25.99381895005141,27.92488087900899,105000.0,1439,-0.035
526,-25.99205144625138,27.924523494027934,105200.0,1441,-0.038000000000000006
527,-25.9902550844064,27.924498135622308,105400.0,1433,-0.034
528,-25.988464033024982,27.924680628246524,105600.0,1425,-0.026000000000000002
529,-25.98667414116259,27.924877775756006,105800.0,1419,-0.032
530,-25.9848864273808,27.92509635726192,106000.0,1413,-0.027000000000000003
531,-25.98309641588241,27.925290886179162,106200.0,1409,-0.015999999999999997
532,-25.981305809533772,27.925476117346406,106400.0,1406,-0.01
533,-25.9795108177937,27.925429709745426,106600.0,1409,-0.01
534,-25.97775393963726,27.925013618071898,106800.0,1409,-0.009
535,-25.976018625250312,27.924487375938025,107000.0,1403,-0.012
536,-25.97428396295106,27.923958676964574,107200.0,1400,-0.022
537,-25.972559070415674,27.92339204499793,107400.0,1394,-0.033
538,-25.9708408970704,27.922800308949554,107600.0,1387,-0.036
539,-25.96915081847864,27.922116065062276,107800.0,1376,-0.031
540,-25.96746593352742,27.92141722542422,108000.0,1367,-0.023
541,-25.965783872461227,27.920708686002502,108200.0,1369,-0.024
542,-25.964106871731776,27.91998585078717,108400.0,1371,-0.025
543,-25.962463795729796,27.919173357722556,108600.0,1363,-0.012999999999999998
544,-25.960904766103546,27.918177889046323,108800.0,1351,-0.000999999999999998
545,-25.959417368767177,27.917053316054837,109000.0,1354,-0.0059999999999999975
546,-25.95793382155859,27.915922246675084,109200.0,1368,0.0030000000000000027
547,-25.95645679252866,27.91478076016415,109400.0,1365,0.012000000000000002
548,-25.95491566018644,27.9137511376831,109600.0,1366,0.0020000000000000018
549,-25.9532623751643,27.912969045152,109800.0,1363,-0.012
550,-25.951575906526184,27.912274467733617,110000.0,1356,-0.003999999999999999
551,-25.949885415363497,27.911591308352712,110200.0,1356,-0.007999999999999998
552,-25.948195714779253,27.910905975820413,110400.0,1361,-0.011
553,-25.946510198477693,27.910207889899805,110600.0,1358,-0.009
554,-25.944819483344745,27.90952545100869,110800.0,1352,-0.016
555,-25.943135334618226,27.90882335533609,111000.0,1347,-0.030000000000000006
556,-25.94143361976801,27.908175715842575,111200.0,1340,-0.039
557,-25.939725367510036,27.907549614336258,111400.0,1331,-0.047
558,-25.938018185021182,27.906919925424486,111600.0,1319,-0.05500000000000001
559,-25.936308117065344,27.906301801476605,111800.0,1305,-0.05
560,-25.934622408186506,27.905604258649714,112000.0,1292,-0.03200000000000001
561,-25.932934432685517,27.904913555723994,112200.0,1290,-0.02
562,-25.931243575140943,27.90423160765353,112400.0,1299,0.003999999999999999
563,-25.929559162261164,27.903530763005126,112600.0,1299,0.025
564,-25.92795046658211,27.90264217300287,112800.0,1309,0.033
565,-25.9263192020828,27.901805272514125,113000.0,1317,0.018999999999999996
566,-25.92472985333968,27.90086897300704,113200.0,1323,0.015
567,-25.923113623355327,27.899991932456174,113400.0,1318,0.0029999999999999983
568,-25.92149655834323,27.899116423179073,113600.0,1314,-0.010000000000000002
569,-25.919868215384998,27.898268514893775,113800.0,1312,-0.024000000000000004
570,-25.918182283320718,27.897571736056754,114000.0,1307,-0.030000000000000006
571,-25.91649465824787,27.896880153396182,114200.0,1299,-0.025000000000000005
572,-25.91480809785245,27.89618563140549,114400.0,1288,-0.009
573,-25.91311951349294,27.895496935487127,114600.0,1289,0.010000000000000002
574,-25.91143151561259,27.894806442031083,114800.0,1303,0.021
575,-25.909748614561337,27.894100709332175,115000.0,1317,0.026000000000000002
576,-25.908062998316744,27.89340313967167,115200.0,1320,0.014000000000000002
577,-25.90637227678392,27.892720918702285,115400.0,1314,-0.006999999999999999
578,-25.90469116552113,27.892010291466587,115600.0,1303,-0.012000000000000002
579,-25.903009698685015,27.89130042596719,115800.0,1296,0.003999999999999998
580,-25.90131893074418,27.890618551201428,116000.0,1305,0.023
581,-25.899624724378093,27.88994714681494,116200.0,1324,0.052000000000000005
582,-25.897973661143272,27.889160063763672,116400.0,1337,0.067
583,-25.896347737619507,27.8883051250629,116600.0,1355,0.06699999999999999
584,-25.894720661093668,27.887453619792225,116800.0,1363,0.05
585,-25.893189855145902,27.88640411311902,117000.0,1372,0.038
586,-25.891644038333176,27.88538324569095,117200.0,1374,0.025
587,-25.889981830356373,27.884626081296695,117400.0,1375,0.015999999999999997
588,-25.888284371664955,27.88396496580635,117600.0,1380,0.003
589,-25.886586912973534,27.883303850316008,117800.0,1379,-1.7347234759768072e-19
590,-25.884886495532104,27.882652216757787,118000.0,1375,-0.01
591,-25.883182559079085,27.882012101604616,118200.0,1374,-0.02
592,-25.88148540861139,27.88135006122748,118400.0,1365,-0.008000000000000002
593,-25.87978842642669,27.880687475486827,118600.0,1360,-6.938893903907229e-19
594,-25.878086952485774,27.8800409627671,118800.0,1371,0.012999999999999998
595,-25.876309770101077,27.87977255172295,119000.0,1375,0.033999999999999996
596,-25.874546217706495,27.879392055924605,119200.0,1387,0.05
597,-25.872797816167324,27.87892300881023,119400.0,1399,0.049
598,-25.871023726636036,27.878657004713173,119600.0,1410,0.052000000000000005
599,-25.869256486181126,27.87896768350674,119800.0,1420,0.038
600,-25.867619930523365,27.87979347963919,120000.0,1427,0.026000000000000002
601,-25.865996985400443,27.880655132560484,120200.0,1425,0.011
602,-25.864373759825842,27.881515842950442,120400.0,1425,-0.009000000000000001
603,-25.86274830916454,27.882371617470238,120600.0,1421,-0.030000000000000006
604,-25.861075695549694,27.883096771154808,120800.0,1411,-0.036000000000000004
605,-25.859303645909755,27.88341540569371,121000.0,1397,-0.045
606,-25.857512031656462,27.883591711270814,121200.0,1389,-0.05
607,-25.85571854932834,27.883737336504637,121400.0,1380,-0.048
608,-25.85392729039983,27.88391047109169,121600.0,1371,-0.044
609,-25.852136616544037,27.884092932330663,121800.0,1363,-0.03
610,-25.850340558437647,27.88406584218752,122000.0,1353,-0.022000000000000002
611,-25.848569601979484,27.883725363471946,122200.0,1359,-0.007000000000000001
612,-25.84680826969324,27.883324982643614,122400.0,1358,-0.005000000000000001
613,-25.845020826009744,27.883268823259808,122600.0,1364,-0.004
614,-25.84323588893844,27.883515042964305,122800.0,1358,-0.01
615,-25.841452789462302,27.88377720358169,123000.0,1349,-0.02
616,-25.839672660351866,27.88406306769282,123200.0,1349,-0.025
617,-25.83791387296312,27.884480230007526,123400.0,1338,-0.038
618,-25.83617395832021,27.88497337218026,123600.0,1339,-0.036000000000000004
619,-25.834608437074877,27.885943707944158,123800.0,1320,-0.037
620,-25.833103216386267,27.887037502079618,124000.0,1313,-0.05
621,-25.831609017479924,27.888149406949733,124200.0,1312,-0.05700000000000001
622,-25.83012899534615,27.889284094434736,124400.0,1288,-0.045
623,-25.82858832214012,27.890314173985306,124600.0,1282,-0.047
624,-25.826909415890164,27.8910008306472,124800.0,1275,-0.066
625,-25.825137848492485,27.891343580591784,125000.0,1266,-0.034
626,-25.82335802839245,27.891628054404393,125200.0,1246,-0.042
627,-25.821615544024088,27.892094743384863,125400.0,1254,-0.038
628,-25.820078411504298,27.89312497760803,125600.0,1240,-0.045000000000000005
629,-25.818468434009517,27.893980427088312,125800.0,1237,-0.036
630,-25.81670821930859,27.894388513214167,126000.0,1221,-0.053000000000000005
631,-25.814929283610983,27.89459863486605,126200.0,1210,-0.043
632,-25.813241884786038,27.893962506313574,126400.0,1201,-0.049
633,-25.811669163778948,27.89299349826737,126600.0,1197,-0.027000000000000003
634,-25.810013643771185,27.89224197385137,126800.0,1188,-0.0010000000000000009
635,-25.808240958594556,27.891909470685498,127000.0,1194,0.021
636,-25.806453330383164,27.891839333923368,127200.0,1209,0.024
637,-25.804797196622246,27.892582523039977,127400.0,1222,0.018000000000000002
638,-25.803376731344287,27.89380312093315,127600.0,1221,0.007000000000000002
639,-25.801663913069582,27.894323056266753,127800.0,1206,-0.012999999999999998
640,-25.79997118299953,27.893722172171135,128000.0,1201,-0.031
641,-25.79844262195185,27.892676945394076,128200.0,1196,-0.027000000000000003
642,-25.796910329773535,27.891888461056844,128400.0,1191,-0.005999999999999998
643,-25.797327230912426,27.889945176389322,128600.0,1194,0.001000000000000002
644,-25.7977194952466,27.88799552303569,128800.0,1200,0.012000000000000002
645,-25.798127499149206,27.886050003403163,129000.0,1202,0.024000000000000004
646,-25.798674456531845,27.88414704644191,129200.0,1208,0.025
647,-25.799235153772102,27.882248967300963,129400.0,1215,0.027000000000000003
648,-25.79977549343719,27.880343501863052,129600.0,1219,0.029000000000000005
649,-25.800469527341676,27.87851037515965,129800.0,1227,0.023000000000000003
650,-25.8017418162641,27.87711188489762,130000.0,1231,0.019000000000000003
651,-25.803060720680456,27.875758257449725,130200.0,1231,0.029000000000000005
652,-25.80369,27.87391304726515,130400.0,1234,0.023000000000000003
653,-25.803673708027734,27.87191540138677,130600.0,1248,0.013000000000000006
654,-25.803633760952426,27.869918047621436,130800.0,1250,0.014000000000000004
655,-25.803579892097808,27.867921104730872,131000.0,1244,0.020000000000000004
656,-25.803526083205874,27.86592416029375,131200.0,1245,0.0010000000000000022
657,-25.803472316059075,27.863927220097267,131400.0,1254,-0.005999999999999998
658,-25.80328403221004,27.861948749875932,131600.0,1249,-0.008999999999999998
659,-25.802220249918424,27.86037364417116,131800.0,1244,-0.015999999999999997
660,-25.800573617334585,27.859591215571342,132000.0,1235,-0.027999999999999997
661,-25.798861777401445,27.858978116415898,132200.0,1229,-0.023
662,-25.797147094530168,27.858374996292238,132400.0,1226,-0.024999999999999998
663,-25.795436705949662,27.857756983981695,132600.0,1226,-0.026999999999999996
664,-25.793702331368586,27.857229726736886,132800.0,1219,-0.028999999999999998
665,-25.791923421722956,27.85697716688183,133000.0,1208,-0.021
666,-25.79012535510314,27.85693,133200.0,1200,-0.011999999999999999
667,-25.788327051691677,27.85690692784043,133400.0,1205,0.012000000000000004
668,-25.786529809552068,27.85683471667161,133600.0,1214,0.025000000000000005
669,-25.784779418181913,27.856381825454573,133800.0,1231,0.03400000000000001
670,-25.783015868496495,27.85605034429196,134000.0,1233,0.017
671,-25.781228892554488,27.856275339111715,134200.0,1234,-0.004999999999999996
672,-25.77944471469897,27.85652815783618,134400.0,1222,-0.026999999999999996
673,-25.777659226945676,27.856769181860187,134600.0,1209,-0.043
674,-25.775870627632234,27.856959449091402,134800.0,1204,-0.046
675,-25.774104696795863,27.85724,135000.0,1190,-0.034999999999999996
676,-25.772743820486287,27.856166068287617,135200.0,1188,-0.019999999999999997
677,-25.772740399113893,27.854177463393214,135400.0,1187,-0.016999999999999994
678,-25.772805125634626,27.852181783624435,135600.0,1189,-0.001999999999999995
679,-25.772966754444333,27.85019530172919,135800.0,1187,0.0020000000000000057
680,-25.773261869278475,27.848225299734203,136000.0,1188,0.008000000000000005
681,-25.773670823169976,27.846280407849733,136200.0,1190,0.007000000000000006
682,-25.774093112487694,27.84433890905808,136400.0,1195,0.008000000000000007
683,-25.774517371064842,27.84239794287686,136600.0,1196,0.010000000000000005
684,-25.77494702050064,27.840458407747125,136800.0,1195,0.005000000000000006
685,-25.77537466014803,27.838518583149472,137000.0,1198,0.0020000000000000057
686,-25.77579711588708,27.836577084433838,137200.0,1195,0.0020000000000000057
687,-25.776223253656813,27.83463657160039,137400.0,1197,5.551115123125783e-18
688,-25.776682817877823,27.83270618553808,137600.0,1198,-0.0029999999999999944
689,-25.77728187186656,27.83082343028804,137800.0,1195,-0.004999999999999995
690,-25.776993853146198,27.829351790465566,138000.0,1195,-0.012999999999999994
691,-25.775398830389932,27.82842866374216,138200.0,1190,-0.015999999999999993
692,-25.773817691607587,27.827479458967492,138400.0,1184,-0.014999999999999996
693,-25.772749818678765,27.825902306937138,138600.0,1182,-0.013999999999999995
694,-25.77195981353411,27.824107964039758,138800.0,1180,-0.010999999999999994
695,-25.77119312075913,27.82230127114259,139000.0,1181,-0.006999999999999995
696,-25.770475702062264,27.82046997005255,139200.0,1179,-0.006999999999999995
697,-25.76980046006983,27.81861901256551,139400.0,1177,-0.001999999999999995
698,-25.76912712899191,27.81676699542425,139600.0,1175,-0.001999999999999995
699,-25.768394272316986,27.814944175833137,139800.0,1178,-0.001999999999999995
700,-25.767558674852374,27.813177563438234,140000.0,1179,-0.003999999999999995
701,-25.766628720694882,27.81146800641619,140200.0,1177,-0.004999999999999995
702,-25.765584959052035,27.809841477856093,140400.0,1173,-0.013999999999999995
703,-25.764442554169797,27.80830004896241,140600.0,1170,-0.014999999999999996
704,-25.763219031388143,27.806837974449127,140800.0,1164,-0.012999999999999994
705,-25.76192019095992,27.80545690336762,141000.0,1164,0.0010000000000000065
706,-25.760529631907698,27.804190372383548,141200.0,1164,0.007000000000000006
707,-25.7590524521444,27.80305255549957,141400.0,1174,0.018000000000000006
708,-25.757523878565063,27.80200084834773,141600.0,1177,0.024000000000000004
709,-25.755936482866016,27.801063147284285,141800.0,1182,0.029000000000000005
710,-25.754292050340805,27.8002561647586,142000.0,1188,0.026000000000000006
711,-25.752613470741945,27.799540463287446,142200.0,1193,0.027000000000000007
712,-25.750892087526143,27.798961683496803,142400.0,1200,0.030000000000000006
713,-25.749158087419936,27.798431131225502,142600.0,1204,0.031000000000000007
714,-25.747424087313732,27.797900578954202,142800.0,1212,0.044000000000000004
715,-25.74569277227893,27.79735963890557,143000.0,1219,0.04200000000000001
716,-25.743968400706105,27.796792677406955,143200.0,1237,0.051000000000000004
717,-25.742241639447933,27.796233808618002,143400.0,1242,0.05300000000000001
718,-25.74049684321567,27.795751039235036,143600.0,1255,0.075
719,-25.738731400459578,27.795371041149394,143800.0,1265,0.083
720,-25.73695316776905,27.795071091094105,144000.0,1294,0.05900000000000001
721,-25.735162716392093,27.794903320742698,144200.0,1320,0.010000000000000004
722,-25.733364437769698,27.79491679677732,144400.0,1301,-0.027000000000000003
723,-25.73156592907911,27.79493529644172,144600.0,1265,-0.065
724,-25.729767572344382,27.794918049135763,144800.0,1238,-0.10200000000000001
725,-25.727980024445028,27.794721759103425,145000.0,1229,-0.089
726,-25.726219288515566,27.794318837659002,145200.0,1218,-0.059
727,-25.724496266826367,27.79375246874978,145400.0,1212,-0.038
728,-25.722850264397174,27.792949803383998,145600.0,1206,-0.031
729,-25.721292652056647,27.79195248627076,145800.0,1200,-0.023
730,-25.719813699697614,27.79081672734638,146000.0,1198,-0.020999999999999998
731,-25.718443441134536,27.78952709706922,146200.0,1195,-0.015999999999999997
732,-25.717201246384967,27.788083938876646,146400.0,1191,-0.011
733,-25.716091603856807,27.78651431924791,146600.0,1190,-0.009999999999999998
734,-25.71513734851097,27.784823684114134,146800.0,1189,-0.006999999999999999
735,-25.714338785635235,27.783036823969073,147000.0,1188,-0.004
736,-25.713698827223634,27.7811715562778,147200.0,1188,-0.003
737,-25.713195625319813,27.77925582423323,147400.0,1187,-0.005
738,-25.712707062446576,27.777334786689057,147600.0,1187,-0.009
739,-25.712186674892646,27.775423855343476,147800.0,1184,-0.013000000000000001
740,-25.711666609506022,27.773512817249717,148000.0,1179,-0.009000000000000001
741,-25.711160356288886,27.771598513437336,148200.0,1175,-0.007000000000000001
742,-25.710681000399383,27.769674432158634,148400.0,1178,-0.002000000000000001
743,-25.71020164450988,27.767750350879933,148600.0,1180,0.007999999999999998
744,-25.70969870847152,27.765833958826864,148800.0,1182,0.011
745,-25.70917797873233,27.763923220777937,149000.0,1187,0.009999999999999998
746,-25.708665769438515,27.762009630429837,149200.0,1186,0.008
747,-25.708177122892394,27.76008849156958,149400.0,1188,0.003
748,-25.70765663928196,27.758177804159864,149600.0,1188,-0.0020000000000000005
749,-25.70710414038304,27.7562793884842,149800.0,1185,-0.005
750,-25.706388493007687,27.754448004410353,150000.0,1185,-0.01
751,-25.705509980489648,27.75270844819267,150200.0,1181,-0.01
752,-25.704550119755925,27.751022185621686,150400.0,1178,-0.008
753,-25.703453817744887,27.749442070585832,150600.0,1178,-0.012
754,-25.70223935076877,27.747970450859214,150800.0,1177,-0.011
755,-25.700946285513538,27.746583548646782,151000.0,1173,-0.008
756,-25.699684296989254,27.745161267280363,151200.0,1170,-0.007000000000000001
757,-25.69838259615164,27.743787099874005,151400.0,1170,-0.008
758,-25.69688661310525,27.742679659233243,151600.0,1171,-0.005
759,-25.695538993208203,27.74137529071788,151800.0,1169,-0.0010000000000000002
760,-25.694683390285782,27.739632788762133,152000.0,1168,0.003
761,-25.69444743736963,27.73766612734669,152200.0,1169,0.004999999999999999
762,-25.694858238611122,27.735736019958306,152400.0,1173,0.007000000000000001
763,-25.695525506441687,27.733882487782918,152600.0,1176,0.013000000000000001
764,-25.69624325325427,27.73205460828437,152800.0,1176,0.015
765,-25.697103364763983,27.73030158822649,153000.0,1181,0.011
766,-25.697972999061886,27.728554341334377,153200.0,1184,0.01
767,-25.69885345520781,27.72681376250614,153400.0,1184,0.012
768,-25.699734392259916,27.725073479996343,153600.0,1186,0.01
769,-25.70061202667962,27.723331126610155,153800.0,1188,0.007000000000000001
770,-25.70148781733088,27.721587617110885,154000.0,1191,0.007000000000000001
771,-25.702363538001194,27.719844058685368,154200.0,1191,0.007999999999999998
772,-25.703238901874986,27.718100250810302,154400.0,1191,0.006999999999999999
773,-25.704114265748778,27.71635644293524,154600.0,1194,0.007000000000000001
774,-25.7049912345399,27.71461362270151,154800.0,1195,0.008
775,-25.705872461155685,27.71287342266731,155000.0,1198,0.01
776,-25.706753502521476,27.711133106873817,155200.0,1199,0.008
777,-25.707627837512852,27.709388600391023,155400.0,1201,0.01
778,-25.708502172504225,27.707644093908232,155600.0,1202,0.011000000000000001
779,-25.709374093972407,27.705898085384145,155800.0,1205,0.012
780,-25.710244567666727,27.70415117584691,156000.0,1209,0.012
781,-25.71112528630511,27.702410573878517,156200.0,1211,0.01
782,-25.712006569099103,27.700670319247344,156400.0,1213,0.006
783,-25.712887851893097,27.698930064616167,156600.0,1212,-0.0030000000000000005
784,-25.71376605538367,27.697187889232666,156800.0,1211,-0.009
785,-25.71463883475502,27.695442330489957,157000.0,1206,-0.013000000000000001
786,-25.71551543765512,27.693699124689758,157200.0,1202,-0.011000000000000001
787,-25.71638952423088,27.69195434981621,157400.0,1200,-0.008
788,-25.71726980724032,27.690213395973185,157600.0,1201,-0.0019999999999999996
789,-25.718149091580973,27.688471816838053,157800.0,1203,0.004
790,-25.719021895776386,27.686726208447222,158000.0,1204,0.006999999999999999
791,-25.719900359676906,27.68498409518325,158200.0,1206,0.007000000000000001
792,-25.720775153476417,27.683239693047163,158400.0,1207,0.009
793,-25.721646018549027,27.681492853807395,158600.0,1208,0.005
794,-25.722518850870053,27.67974721840106,158800.0,1212,0.007000000000000001
795,-25.72339362014861,27.678002759702782,159000.0,1209,0.008
796,-25.724272529886616,27.67626086088394,159200.0,1213,0.009
797,-25.725150740668443,27.674518518663117,159400.0,1215,0.0029999999999999996
798,-25.726026041044356,27.672774356693925,159600.0,1217,0.009
799,-25.726907187824484,27.671033804046647,159800.0,1215,0.006999999999999999
800,-25.72777989952565,27.669288128518552,160000.0,1218,0.004999999999999999
801,-25.728659884573386,27.667546852197265,160200.0,1220,0.0029999999999999988
802,-25.729516707950722,27.66579142883031,160400.0,1220,0.0029999999999999988
803,-25.730356260077595,27.664025710865914,160600.0,1220,0.0029999999999999988
